Article_ID	WOS_ID	Year	Title	Authors	Total_Authors
125231	WOS:000591349400016	2020	Educating rural migrant children in interior China: The promise and pitfall of low-fee private schools	Wen, C	1
125723	WOS:000541665500022	2020	Chinese Students Themselves Are Changing: Why We Need Alternative Perspectives of Chinese International Students	Heng, TT	1
125772	WOS:000562978300001	2020	Standardized Testing in College Admissions: Observations and Reflections	Cai, L	1
125810	WOS:000503509700002	2020	Understanding turnaround leadership research: Continuity and change (2009-2016)	Liu, P	1
125910	WOS:000526413900019	2020	Teaching Thermodynamics with the Quantum Volume	Yu, TH	1
126160	WOS:000619978400001	2021	Artificial intelligence in educational leadership: a symbiotic role of human-artificial intelligence decision-making	Wang, YY	1
126199	WOS:000629622500012	2021	The impact of COVID-19 on student motivation, community of inquiry and learning performance	Tan, C	1
126301	WOS:000541626200001	2021	Personality traits, teamwork competencies and academic performance among first-year engineering students	Tang, KHD	1
127244	WOS:000670210800001	2021	Reflective learning? Understanding the student perspective in higher education	Tan, SY	1
128445	WOS:000744529600005	2021	Educational Effects on the Transparency of Peer Participation Levels in Asynchronous Online Discussion Activities	Jin, SH	1
129069	WOS:000616407200001	2021	Adolescent English language learners' digitally mediated multimodal compositions: multimodal enactment across different genres of writing in the EFL context	Kang, J	1
129390	WOS:000598264200001	2021	Does questioning strategy facilitate second language (L2) reading comprehension? The effects of comprehension measures and insights from reader perception	Liu, H	1
129455	WOS:000545111000001	2021	What Is the Role of Emotions in Educational Leaders' Decision Making? Proposing an Organizing Framework	Wang, YY	1
129608	WOS:000635738400001	2021	The use of foreign examples to support educational policy decisions: the Chinese Education Mission to Europe in 1932	Li, KY	1
129703	WOS:000680424600004	2021	Self-Study: Challenges and Tensions in Supervising and Teaching Graduate Teaching Assistants	Wu, CH	1
129862	WOS:000531140700001	2021	Investigating the effects of achievement goals on team creativity and team achievement in learning communities at a South Korean university	You, JW	1
129868	WOS:000652030600009	2021	Effects of the initial test interval and feedback timing on L2 vocabulary retention	Guo, L	1
130326	WOS:000654255400001	2021	Teaching Mechatronics to Non-traditional Mechanical Engineering Students - An Adaptive Approach	Li, CQ	1
130505	WOS:000696944500003	2021	Combining computer-mediated communication with data-driven instruction: EFL learners' pragmatic development of compliment responses	Zhang, Y	1
130784	WOS:000730133900003	2021	A Non-Parametric Statistical Analysis of the Relationship Between College GPA and ACT Scores for First- and Continuing-Generation Engineering Undergraduates	Fang, N	1
130845	WOS:000731713800001	2021	Curriculum Innovation in Language Teacher Education: Reflections on the PGDELT Program's Contributions to EFL Teachers' Continuing Professional Development	Zhang, LJ	1
130876	WOS:000615722600022	2021	Epistemic agency, a double-stimulation, and video-based learning: A formative intervention study in language teacher education	Yang, HZ	1
131167	WOS:000663707500005	2021	Interviewer presence can affect learning with interview videos	Zhao, F	1
131242	WOS:000511628100001	2021	Using patterns-based learning design for CALL tasks	Sun, SYH	1
131315	WOS:000659333600001	2021	Habitus, campus experience, and graduate employment: personal advancement of middle-class students in China	Liu, D	1
131427	WOS:000627292600001	2021	Spectrum of the most powerful series-parallel combination of identical cells	Hong, SI	1
131584	WOS:000714648400002	2021	Limited contracts, limited quality? effects of adjunct instructors on student outcomes	Zhu, M	1
131965	WOS:000656285900001	2021	Revisiting postmethod pedagogy: Adopting and adapting Socratic circle to secondary EFL teaching	Sun, XM	1
132360	WOS:000674168000001	2021	Schooling for government: institutionalised sponsored mobility and trajectories of public service scholarship recipients in Singapore (1979-2018)	Ye, R	1
132385	WOS:000626920600001	2021	Using eye-tracking technology to identify learning styles: Behaviour patterns and identification accuracy	Luo, ZN	1
132493	WOS:000496699400001	2021	Learning to Teach Students with Disabilities through Community Service-Learning: Physical Education Preservice Teachers' Experiences	An, J	1
133426	WOS:000681726200001	2021	An Argument-Based Framework for Validating Formative Assessment in the Classroom	Gu, PYQ	1
133427	WOS:000703138700001	2021	Bansho as part of lesson and lesson study: from the origins to the present	Tan, SR	1
133480	WOS:000613827200001	2021	Was educational reform in China's New Policies genuine reform? The critical role of political ideology (1901-1904)	Zhou, Y	1
133657	WOS:000696218600004	2021	Thinking back through our mothers: A curriculum of organic relationality	Wang, HY	1
133680	WOS:000661251300024	2021	Teachers in automated writing evaluation (AWE) system-supported ESL writing classes: Perception, implementation, and influence	Li, Z	1
133690	WOS:000680539300001	2021	University students' perceptions towards using exemplars dialogically to develop evaluative judgement: the case of a high-stakes language test	Chong, SW	1
133967	WOS:000709772700001	2021	Adding the culturally specific ingredients: the Chinese and American models of learning persistence, including learning beliefs, choice and the internalization of learning motivation	Wang, YR	1
135065	WOS:000739133800001	2021	Typing to Replace Handwriting: Effectiveness of the Typing-Primary Approach for L2 Chinese Beginners	Zhang, PN	1
135383	WOS:000658764900005	2021	Peer Pressure in BIM-Based Collaboration Improves Student Learning	Zhao, D	1
135401	WOS:000682823200001	2021	A Rasch-based validation of the Vietnamese version of the Listening Vocabulary Levels Test	Ha, HT	1
135589	WOS:000678000400001	2021	Enhancing MOOC learners' skills for self-directed learning	Zhu, MN	1
135669	WOS:000540070300001	2021	The Role of Mentor Teacher-Mediated Experiences for Preservice Teachers	Kang, HS	1
135697	WOS:000562644900001	2021	Writing in English as an additional language: challenges encountered by doctoral students	Ma, LPF	1
135888	WOS:000636427000006	2021	Fostering Group Autonomy Through Collaborative Learning in an Online Environment	Zhong, QM	1
136005	WOS:000679832300001	2021	On the usefulness of CDA-based score reporting: implications for self-regulated learning	Yi, YS	1
136023	WOS:000654683100003	2021	Finally, I told my professor I was pregnant. Becoming new mothers as international graduate students	Zhang, K	1
136069	WOS:000548067900001	2021	Second language, body, and race-a poetic analysis of international doctoral students' experiences at a university	Lin, HC	1
136158	WOS:000896965300010	2021	Undergraduate research opportunities in Canadian higher education: An initial study	Wan, S	1
136254	WOS:000721714000002	2021	Lost in Lockdown: The Impact of COVID-19 on Chinese International Student Mobility in the US	Yu, J	1
136310	WOS:000506979200001	2021	Discourses and Discursive Identities of Teachers Working as University-Based Teacher Educators in Singapore	Tan, MY	1
136341	WOS:000638756300001	2021	Determining the Number of Factors When Population Models Can Be Closely Approximated by Parsimonious Models	Xia, Y	1
136514	WOS:000551332400001	2021	Exploring imagination as a methodological source of knowledge: painting students' intercultural experience at a UK university	Huang, ZM	1
136634	WOS:000647423300001	2021	College-level placement for heritage language learners	Ji, JJ	1
136642	WOS:000681067200003	2021	The irony of an `international faculty' Reflections on the diversity and inclusion discourse in predominantly White institutions in the United States	Wang, CY	1
136657	WOS:000546059600001	2021	The incidence of overeducation among international students upon graduation in Ireland: the effects of social capital and job searching methods	Wang, ZZ	1
136679	WOS:000703252300001	2021	Disparities in Disruptions to Postsecondary Education Plans During the COVID-19 Pandemic	Liu, R	1
136839	WOS:000653799900001	2021	Learner-Centred Learning Tasks in Higher Education: A Study on Perception among Students	Li, JM	1
136895	WOS:000517034300001	2021	Reconsidering student feedback literacy from an ecological perspective	Chong, SW	1
137047	WOS:000547306100001	2021	Organizational responses to the marketization of higher education institutions: a comparative case study of South Korea and Hong Kong	Song, SY	1
137106	WOS:000514561400001	2021	Understanding civic education in Hong Kong: a Bernsteinian approach	Yan, KCA	1
138008	WOS:000886165000001	2021	A History of Instructional Media, Instructional Design, and Theories	An, YJ	1
138009	WOS:000678511800003	2021	A Hermeneutic Phenomenological Inquiry at a Canadian University: Protective and Risk Factors for Chinese International Students in COVID Times with Gender Comparison	Ge, L	1
138099	WOS:000597697800001	2021	Support for doctoral candidates in Australia during the pandemic: the case of the University of Melbourne	Le, AT	1
138451	WOS:000697675000001	2021	The Effects of Choice on Task Performance and Reward Awareness: A Functional Magnetic Resonance Imaging Study	Han, CW	1
138659	WOS:000694908500005	2021	Social equity and equity in higher education: A comparison of the liberal Anglo-American and Chinese political cultures	Yang, LL	1
138734	WOS:000650830500007	2021	Influence of the Interplay of Habitual Affective Attributes and Classroom Learning Environments on Learners' Situational Affective Experiences in Learning Science: The Narratives of Primary Pre-Service Teachers	Ma, HM	1
138854	WOS:000588264800001	2021	Exploring the ethical topic of learning analytics	Weng, WT	1
139013	WOS:000515419800001	2021	Preservice teachers learning to teach and developing teacher identity in a teacher residency	Chu, YT	1
139033	WOS:000511808000001	2021	Being and becoming 'dropouts': contextualizing dropout experiences of youth migrant workers in transitional Myanmar	Hong, MS	1
139037	WOS:000627391600002	2021	Designing Scholarly Conversations to Promote Cognitive Presence and Knowledge Building: An Exploratory Study From an Online Graduate Course	Cai, QJ	1
139086	WOS:000590917300002	2021	Implementing open educational resources in digital education	Tang, HT	1
139088	WOS:000543997000001	2021	The Chinese definition of internationalisation in higher education	Liu, W	1
139520	WOS:000506547900001	2021	Enhancing creativity in team project-based learning amongst science college students : The moderating role of psychological safety	You, JW	1
139662	WOS:000848693500014	2021	Adapting Medical Education Initiatives Through Team-Based e-Learning, Telemedicine Objective Structured Clinical Exams, and Student-Led Community Outreach During the COVID-19 Pandemic	Miao, JH	1
139731	WOS:000529049200001	2021	Immersive virtual field trips and elementary students' perceptions	Han, IS	1
139754	WOS:000684954100012	2021	Employment Quality Difference and Employment Quality Evaluation of English Majors in Colleges	Li, Y	1
139860	WOS:000754609900008	2021	The understanding and take on the blatant instrumentalism among university students Reflections from an early-career academic	Tao, Y	1
139865	WOS:000651630300010	2021	The impact of mentoring on a non-native immigrant teacher's professional development	Yan, DV	1
139926	WOS:000700588400008	2021	Developing self-directed learning strategies through creative writing: Three case studies of snowball writing practice in a college Chinese language classroom	Tu, IJ	1
139933	WOS:000656263100001	2021	A Searchable Spreadsheet for Educational Games in the Decision Sciences	Chen, CM	1
140093	WOS:000738867000009	2021	THEORY AND PRACTICE OF TEACHING RUSSIAN AS A FOREIGN LANGUAGE	Wang, YM	1
140155	WOS:000568270600001	2021	Higher education institutions and entrepreneurship in underserved communities	Wang, QF	1
140462	WOS:000754535100003	2021	Higher education leadership development: an international comparative approach	Liu, W	1
140472	WOS:000600240000001	2021	Challenges to the Asian academic profession: Major findings from the international surveys	Huang, FT	1
140532	WOS:000532243400001	2021	Interaction across Ideological Boundaries and College Outcomes	Luo, JL	1
140651	WOS:001239240000004	2021	Tracing a selfie	Huang, YW	1
140825	WOS:000696233300001	2021	The Road Less Traveled: Degree Completion and Labor Market Impact of Reverse Transfer on Non-High-Achieving Students	Liu, VYT	1
140858	WOS:000515252500001	2021	A City College's GED Students-Factors and Unanswered Questions	Liu, YD	1
140997	WOS:000637491700001	2021	Mock grant application roleplay as an alternative to lab-based activities in molecular biology	Tan, HS	1
141033	WOS:000769578800015	2021	A Virtual Point-of-care Ultrasound Course During the COVID-19 Pandemic	Lin, SD	1
141116	WOS:000578758100001	2021	Teaching Geometry to Students With Learning Disabilities: Introduction to the Special Series	Zhang, DK	1
141183	WOS:000565412800001	2021	From Researcher to Human Being: Fieldwork as Moral Laboratories	Wu, JT	1
141489	WOS:000735762000001	2022	Absolute Standing Feedback Is More Influential Than Relative Standing Feedback	Zhao, Q	1
141611	WOS:000655440300001	2022	Opportunities and challenges of graduate entrepreneurship in China's Greater Bay Area: cases in Hong Kong and Shenzhen	Liu, D	1
142504	WOS:000819388200001	2022	Harry Potter Themed Digital Escape Room for Addressing Misconceptions in Stoichiometry	Cai, SY	1
142984	WOS:000672202300001	2022	The postmonolingual turn: rethinking embodiment with New Confucianism in bodily education and research	Pang, BN	1
143874	WOS:000804796800005	2022	Resilience in the pandemic: Remote learning on the fly	Chang, I	1
144442	WOS:000821780000017	2022	A Mixed-Methods Study of Computer-Mediated Communication Paired With Instruction on EFL Learners' Pragmatic Competence	Zhang, Y	1
144942	WOS:000797194300012	2022	Team-Based Learning to Improve Diversity and Inclusion of Environmental Engineering Students: A Mixed Methods Case Study	Yang, H	1
146067	WOS:000870456900001	2022	EVALUATING EMPLOYERS' DEMANDS FOR UNIVERSITY GRADUATES' LEGAL ENGLISH PROFICIENCY IN EMPLOYABILITY	Lan, NH	1
146157	WOS:000661750300001	2022	Structural barriers to inclusive education for children with special educational needs and disabilities in China	Qu, X	1
146231	WOS:000638439200001	2022	STEM Persisters, Switchers, and Leavers: Factors Associated with 6-Year Degree Attainment for STEM Aspiring Community College Transfer Students	Zhang, YL	1
146610	WOS:000796671300006	2022	The Influence of Combining Computer-Assisted Language Learning With Instruction on Chinese College Students' L2 Pragmatic Ability	Zhang, Y	1
146816	WOS:000766046000001	2022	A mobile augmented reality system to conduct electrical machines laboratory for undergraduate engineering students during the COVID pandemic	Chu, YB	1
146851	WOS:000790637200001	2022	Key issues impeding the integration of international faculty at Japanese universities	Chen, LL	1
146950	WOS:000789199600001	2022	Measuring the level of homework answer copying during COVID-19 induced remote instruction	Chen, ZZ	1
147239	WOS:000924540300001	2022	Promoting EFL Learners' Self-regulated Learning using a Self-recorded Video-Speaking Task in an Online ESP Course	Kang, N	1
147297	WOS:000886593300003	2022	Daoist Creativity through Interconnectedness and Relational Dynamics in Pedagogy	Wang, HY	1
148059	WOS:000818693300001	2022	Effects of a CURE Laboratory Module on General Chemistry Students' Perceptions of Scientific Research, Green Chemistry, and Self-Efficacy	Liu, YJ	1
148075	WOS:000694790600001	2022	Financing higher education in Canada: a study in fiscal federalism	Lang, DW	1
148123	WOS:000806586800001	2022	Like special oriental spices added into Western food: An ecological study of an EFL student's literacy autobiography and its pedagogical implications	Yang, SZ	1
148200	WOS:000905466500001	2022	The production of laboratory scientists: Negotiating membership and (re)producing culture	Zhang, YF	1
148351	WOS:000771936600006	2022	Undergraduates' & Faculty Members' Views on Scientific Reading & Communication in Authentic Inquiry	Xiang, L	1
148864	WOS:000688316300001	2022	Testing elite transnational education and contesting orders of worth in the face of a pandemic	Ye, R	1
148872	WOS:000616236700001	2022	Applying a 'glonacal' framework: the education choices of academically elite students in Singapore in relation to state scholarships	Lu, LK	1
149182	WOS:000729749300001	2022	The involvement of industry professionals and barriers to involvement in work-integrated learning: the case of the profession-oriented higher education framework in Vietnam	Ha, NTN	1
149641	WOS:000850049500001	2022	University branding: student experience, value perception, and consumption journey	Chen, SC	1
149822	WOS:000906986800017	2022	First-Time Chinese Online Students' Expectations of Their Instructors in Fully Online Learning Environments	Lin, X	1
150040	WOS:000814003000003	2022	The use of semantic similarity tools in automated content scoring of fact-based essays written by EFL learners	Wang, Q	1
150171	WOS:000877408700024	2022	Rethinking the Ideal Gas Law Using Graphs	Wang, F	1
150489	WOS:000593083200001	2022	Teachers' mediation in students' development of cognition and metacognition	Guo, LN	1
150527	WOS:000687980100001	2022	The relationship between debt aversion and college enrollment by gender, race, and ethnicity: a propensity scoring approach	Long, MG	1
150647	WOS:000751526300001	2022	A structural relationship model for L2 oral proficiency, L2 interest, perceived importance of speaking, and out-of-class L2 contact	Lin, J	1
150697	WOS:000827398900017	2022	Factors affecting the quality of higher education: Research in Political Science, Hanoi University of Home Affairs, Vietnam	Hang, TTT	1
150746	WOS:000739176900001	2022	Exploring the motivation of the older Chinese people learning English in China: A case study in a senior college in Guangdong	Chen, LY	1
150847	WOS:000675698700001	2022	Nimble at work: equipping students with first-order and second-order thinking	Lin, S	1
150888	WOS:000740165200001	2022	How do international faculty at Japanese universities view their integration?	Chen, LL	1
150912	WOS:000636186900001	2022	China's international higher education policies 2010-2019: multiple logics and HEI responses	Qi, J	1
151171	WOS:000777265300008	2022	A multi-dimensional analysis of English-medium massive open online courses (MOOCs) video lectures in China	Yu, XL	1
151298	WOS:000733989300001	2022	Evaluation of Language and Teaching Skill Domains for International Teaching Assistants: An Approach based on Invariant Measurement	Chang, H	1
152176	WOS:000782643700004	2022	The effects of self-monitoring on strategy use and academic performance: A meta-analysis	Guo, L	1
152302	WOS:000582138800001	2022	Rural-urban gap in academic performance at a highly selective Chinese university: variations and determinants	Zhao, K	1
152353	WOS:000702628900001	2022	How should liberal arts education evolve in the twenty first century? An exploration of universities in China and beyond1	Zha, Q	1
152576	WOS:000510126300001	2022	Similar Patterns, Different Implications: First-Generation and Continuing College Students' Social Media Use and Its Association With College Social Adjustment	Yang, CC	1
152624	WOS:000739917400005	2022	Embedding active learning and design-based projects in a noise and vibration course for the undergraduate mechanical engineering program	Zhu, N	1
152643	WOS:000492481900001	2022	Early Academic Momentum: Factors Contributing to Community College Transfer Students' STEM Degree Attainment	Zhang, YL	1
152953	WOS:000634773100001	2022	A Tale of Community College Transfer Pathway: US-ELs' Trajectories toward Healthcare Programs	Li, K	1
153096	WOS:000719173100003	2022	Autoethnographic Research to Explore Instructional Design Practices for Distance Teaching and Learning in a Cross-Cultural Context	Ren, XY	1
153227	WOS:000719872600001	2022	Impacts of the COVID pandemic on international faculty's academic activities and life in Japan	Huang, FT	1
153383	WOS:000835289100001	2022	RealOrganicChemistry.org: A Collection of Introductory-Appropriate Organic Chemistry Reactions	Cao, DD	1
153550	WOS:000837612800001	2022	Negotiating the changing structure of opportunity: working-class students' transitions to university across generations	Yu, KD	1
153607	WOS:000815850900001	2022	Does the early bird catch the worm? A large-scale examination of the effects of early participation in online learning	Xing, WL	1
153738	WOS:000859097100001	2022	Chinese bilingual preservice teachers' reflections on translanguaging pedagogy: The need for critical language curricularization	Chang, S	1
153860	WOS:000796702000001	2022	Composing Across Media for Rhetorical and Idiosyncratic Purposes: Text-Based Writing and Digital Multimodal Composing	Kang, J	1
153971	WOS:000853874300002	2022	Embodiment in action: Engaging with the doing and be(com)ing	Zhang, MY	1
154036	WOS:000803912500003	2022	THE CARNEGIE FOUNDATION FOR THE ADVANCEMENT OF TEACHING DIVISION OF EDUCATIONAL ENQUIRY AND THE SHAPING OF CANADIAN HIGHER EDUCATION	Lang, DW	1
154079	WOS:000835241800001	2022	The racial learning of Chinese international students in the US: a transnational perspective	Yu, J	1
154157	WOS:000596290700001	2022	Pathways to college admissions: student strategies and class variations in activating cultural knowledge in Taiwan	Liu, RF	1
154249	WOS:000777523800001	2022	How am I supposed to feel? Female students' emotional reasoning about academic becoming in transnational higher education	Li, JH	1
154448	WOS:000908063800002	2022	The Design of a Web-based Placement Test for College-Level Chinese Language Programs	Qian, ZY	1
154492	WOS:000813986800001	2022	A critical understanding of students' intercultural experience: non-essentialism and epistemic justice	Huang, ZM	1
154708	WOS:000759109500015	2022	Stereotypes from the Inside: Chinese International Students' Experiences with Peers' Outgroup Favoritism	Ji, YD	1
154770	WOS:000605438400001	2022	Demystifying commentary guidelines of PhD by published work in the UK: Insights from genre analysis	Chong, SW	1
155032	WOS:000586066400001	2022	The use of immersive stories to influence college students' attitudes and intentions related to drinking and driving	Ma, ZX	1
155135	WOS:000802987500001	2022	Vocabulary in academic lectures	Dang, TNY	1
155379	WOS:000534144100001	2022	China in the global field of international student mobility: an analysis of economic, human and symbolic capitals	Yang, PD	1
155462	WOS:000760354300001	2022	A 'sensitising' perspective on understanding students' learning experiences in case studies	You, JJ	1
155710	WOS:000925798000015	2022	The Madman and Psychotherapy in the Neoliberal Academy: A Chinese Doctoral Student's Experience in the United States	Zhang, J	1
155962	WOS:000813675000001	2022	Intercultural sailing ethnography: methodological challenges and reflexivity across the North Sea	Xu, YJ	1
156003	WOS:000802956300001	2022	Grammatical and lexical development during study abroad: Research on a corpus of spoken L2 Chinese	Du, H	1
156171	WOS:000834670000001	2022	Curricular Countermovements: How White Parents Mounted a Popular Challenge to Ethnic Studies	Chang, ET	1
156195	WOS:000808740400001	2022	How Did the Post-9/11 GI Bill Affect Veteran Students' Undergraduate College Choices? An Application of Propensity Scores in Difference-in-Differences Models	ZHANG, L	1
156280	WOS:000743520200001	2022	Data science in the business environment: Insight management for an Executive MBA	Lu, J	1
156392	WOS:000721349700001	2022	Sensemaking of University and District Stakeholders in Implementing a Teacher Residency Policy in Louisiana	Chu, YT	1
156411	WOS:000672289600001	2022	Student formation in higher education: a comparison and combination of Confucian xiushen (self-cultivation) and Bildung	Yang, LL	1
156680	WOS:000975430100001	2022	ENGLISH LANGUAGE AS SOCIAL CAPITAL: A STUDY OF ONLINE ENGLISH PRIVATE TUTORING IN TAIWAN	Chang, FR	1
156776	WOS:000819252000003	2022	Improving Graduation Rates in the Two-to-Four Pathway to Bachelor's Degrees	Zhu, ZR	1
156855	WOS:000779908500001	2022	Performance of universities in Vietnam	An, DH	1
156859	WOS:000656933100001	2022	Epistemic diversity and cross-cultural comparative research: ontology, challenges, and outcomes	Xu, X	1
156874	WOS:000835219600001	2022	Internationalization for Whom and for What? Ethical Questions for Sport Management Programs in Global North Universities	Chen, C	1
157455	WOS:000711259100001	2022	How should reflection be supported in higher education? - A meta-analysis of reflection interventions	Guo, L	1
157562	WOS:000575453200001	2022	How Do Affirmative Action Bans Affect the Racial Composition of Postsecondary Students in Public Institutions?	Liu, HC	1
157669	WOS:000878779300015	2022	An Angular Method to Calculate the Electric Field of a Long Cylindrical Shell	Zuo, FL	1
157712	WOS:000897980500003	2022	Heritage Language Learning Trajectories and Multiple Influencing Factors: A Multiple-Case Study of University-Aged Korean Canadians	Song, H	1
157979	WOS:000722078200001	2022	Using picture books to support cultural transitions among college international students: Pedagogical designs for ESL classrooms	Zhu, JY	1
158065	WOS:000785908300001	2022	The History and Development of Learning Analytics in Learning, Design, & Technology Field	Ye, D	1
158104	WOS:000783698400001	2022	Sounds about White!: countering the erasure of Asian American scholars in critical Whiteness studies	Wu, L	1
158227	WOS:000908063800004	2022	Chinese Online Teaching and Learning: The CMU OLI Chinese Online Program	Wu, SM	1
158362	WOS:000746501100001	2022	Summer Science Academy in Chemistry as a Gateway to STEM for Matriculating First-Generation and Other Underrepresented Students	Zhao, MS	1
158452	WOS:000822591400001	2022	CANADIAN HIGHER EDUCATION AND THE CARNEGIE FOUNDATION FOR THE ADVANCEMENT OF TEACHING PENSION PLAN	Lang, DW	1
158530	WOS:001398801100001	2022	Holistic Admissions in Higher Education: Challenges and Promises	Liu, OL	1
158627	WOS:000823577100001	2022	Asian student mobilities at the 'edges' of global higher education	Cheng, YE	1
158663	WOS:000837779500006	2022	Balancing redox equations through zero oxidation number method	Zheng, SP	1
158677	WOS:000885117500001	2022	Surveying Causes Affecting English Learning Of Non-Special Students br	Lan, TTT	1
159461	WOS:000893340600001	2023	Climate change education in China: a pioneering case of its implementation in tertiary education and its effects on students' beliefs and attitudes	Tang, KHD	1
159761	WOS:000919968500001	2023	What do second language speakers really need for real-world interaction? A needs analysis of L2 Chinese interactional competence	Dai, DW	1
160935	WOS:000711254700001	2023	By the assemblage: physical education teachers' encounters of a state teacher accountability system	Zhang, T	1
161636	WOS:000995244000001	2023	Re-opening an Asia-Scar: engaging (troubled) emotions in knowing, knowledge production and scholarly endeavors	Ha, PL	1
161652	WOS:000995879000001	2023	AsianCrit lens on Chinese international student multi-dimensional transitions and experiences in the US	Hou, MH	1
161663	WOS:001047343600001	2023	The structural relationships among L2 motivation, out-of-class informal learning, and oral proficiency: A multiple-group structural equation modeling study	Lin, J	1
161891	WOS:000975251300002	2023	Team-based learning in online education: the development of students' creative thinking skills in digital art	Le, SY	1
162004	WOS:000986150300001	2023	The theory of second language development for international students	Liu, W	1
162925	WOS:000922225100001	2023	Writing fluency instructional practices for college-level multilinguals in a US intensive writing course: From an activity theory perspective	Min, JY	1
163318	WOS:000955216000001	2023	Student and Language Teacher Perceptions of Using a WeChat-Based MALL Program during the COVID-19 Pandemic at a Chinese University	Li, F	1
163399	WOS:000982100700001	2023	A self-case study of the female doctoral student?s own creative metacognition on art expressions: Based on the theory of creative metacognition (CMC)	Liu, MN	1
163702	WOS:001039705100001	2023	Learning About Different Models of Theory Change Using an Adapted Mystery Tube Activity in Science Teacher Education	Ha, S	1
163734	WOS:000984252000001	2023	Relations between Students' Study Approaches, Perceptions of the Learning Environment, and Academic Achievement in Flipped Classroom Learning: Evidence from Self-Reported and Process Data	Han, FF	1
164421	WOS:001078534300003	2023	Winter is coming? University teachers' and students' views on the value of learning English in China	Fan, HM	1
164468	WOS:000905219400001	2023	Investigating student reasoning about measurement uncertainty and ability to draw conclusions from measurement data in inquiry-based university physics labs	Wan, T	1
164648	WOS:000944542300016	2023	Innovative School Climate, Teacher?s Self-efficacy and Implementation of Cognitive Activation Strategies	Kang, WS	1
164695	WOS:001091859300001	2023	The Mental Stress of Immigrant Parents of Children with ASD in the United States During the COVID-19 Pandemics: A Study from Ecological System Perspective	Zhang, H	1
164799	WOS:000800700000001	2023	Exposing the chameleon-like nature of racism: a multidisciplinary look at critical race theory in higher education	Lin, JCP	1
164824	WOS:001056264000001	2023	Examining U.S. Higher Education's Function in Fostering Social Justice Leadership Development among College Student Leaders of Color	Chang, TH	1
164861	WOS:000545859400001	2023	Traveling through spatial repertoires and mathematics: chronotopes of physics discourse and instructional practices	Lai, YJ	1
165111	WOS:000733023500001	2023	Socioculturally Attuned Understanding of and Engagement With Chinese International Undergraduates	Heng, TT	1
165454	WOS:000988019200001	2023	Korean language teachers' vulnerability over English competency in Korean-only classrooms	Song, JY	1
165696	WOS:000552216700001	2023	An exploratory motivational intervention on the construction of Chinese undergraduates' ideal LOTE and multilingual selves: The role of near peer role modeling	Wang, TY	1
165898	WOS:000954268200001	2023	Alternative seating practices: pedagogy of the back of the orchestra	Yi, TS	1
166122	WOS:000652794700001	2023	Ethnic minority students' access, participation and outcomes in preparatory classes in China: a case study of a School of Minzu Education	Liu, XX	1
166194	WOS:000815370600001	2023	INTERROGATING SYSTEMIC INEQUALITIES IN DISCOURSES SURROUNDING ACADEMIC DIASPORA AND TRANSNATIONAL EDUCATION-DRIVEN MOBILITIES: A FOCUS ON VIETNAM'S HIGHER EDUCATION	Ha, PL	1
166458	WOS:001131701000008	2023	'Nordic added value': a floating signifier and a mechanism for Nordic higher education regionalism	Dang, QA	1
166658	WOS:001163140800005	2023	Chinese EFL University Students' Readiness and Continuance Intention towards Online Learning: The Mediating Effect of Enjoyment and Burnout	Zuo, YY	1
166815	WOS:001108906000005	2023	Predictors of Flow Experience and Knowledge Acquisition in a STEM Game	Wang, JH	1
167025	WOS:001000644200005	2023	Enhance sustainability and environmental protection awareness: agency in Chinese informal video learning	Huang, T	1
167262	WOS:001044220400001	2023	Why they stay and why they return - understanding international graduates' decision-making on workplace location	Lin, YQ	1
167624	WOS:000817022500002	2023	Investigating the Experiences of Online Instructors while engaging and empowering non-traditional learners in eCampus	Ren, XY	1
167680	WOS:000802345300001	2023	The role of working memory in the effects of models as a written corrective strategy	Kang, EY	1
168180	WOS:001051585900001	2023	Demystifying academic promotional genre:A rhetorical move-step analysis of Teaching Philosophy Statements (TPSs)	Wang, YH	1
168202	WOS:000746318100001	2023	Chinese Primary School Students' Translanguaging in EFL Classrooms: What is It and Why is It Needed?	Guo, HJ	1
168292	WOS:000918121800001	2023	The Impact of Gamification on Doctoral Students' Perceptions, Emotions, and Learning in an Online Environment	An, YJ	1
168336	WOS:001058505800001	2023	The professionalization of English medium instruction lecturer: content and certification	Sun, Y	1
168667	WOS:000883307700001	2023	Issues of Measuring Morphological Awareness Longitudinally	Shen, YQ	1
168878	WOS:001134940400002	2023	Teaching Chinese Language and Culture Through Chinese- American Virtual Exchange: A Pedagogical Reflection	Luo, H	1
168879	WOS:000827045200001	2023	SCRATCH to R: Toward an Inclusive Pedagogy in Teaching Coding	Liao, SM	1
168904	WOS:000899888000001	2023	The Effects of the Format and Frequency of Prompts on Source Evaluation and Multiple-Text Comprehension	Guo, L	1
169264	WOS:001009814500005	2023	Young children's negotiation of language policies and multilingual curriculum at an ethnic minority elementary school in rural China	Wang, J	1
169317	WOS:001089701300001	2023	The Purposes and Pedagogies of Social Foundations in Teacher Education	Hu, CSP	1
169595	WOS:001099534400002	2023	Evaluation of Innovation and Entrepreneurship Education for College Students Based on BP Neural Network	Wang, S	1
169686	WOS:000953004700001	2023	Preservice Music Educators' Preparedness, Self-Efficacy, and Commitment to Incorporate Popular Music	Xu, KX	1
