Article_ID	WOS_ID	Year	Title	Authors	Addresses	Affiliations
34760	WOS:000213478300004	2012	Fashion entrepreneurship education in the UK and China	Shi, JJ; Chen, YD; Gifford, EK; Jin, H	[Shi, Jiwei Jenny] Univ Cent Lancashire UCLan, Futures Student Employabil & Enterprise, Preston, Lancs, England; [Chen, Yudong] SCAU, Career Ctr, Guangzhou, Guangdong, Peoples R China; [Gifford, Elena Kate] Univ Cent Lancashire UCLan, Sch Art Design & Performance, Preston, Lancs, England; [Jin, Hui] SCAU, Coll Arts, Fash Design, Guangzhou, Guangdong, Peoples R China	South China Agricultural University; South China Agricultural University
34901	WOS:000307984400008	2012	HIV-related knowledge, attitudes and behaviours among college students in China	Tung, WC; Hu, J; Efird, JT; Yu, LP; Su, W	[Tung, Wei-Chen] Univ Nevada, Orvis Sch Nursing, Reno, NV 89557 USA; [Hu, Jie] Univ N Carolina, Sch Nursing, Greensboro, NC 27412 USA; [Efird, Jimmy Thomas] E Carolina Univ, Ctr Hlth Dispar Res, Biostat Unit, Greenville, NC 27858 USA; [Yu, Liping] Wuhan Univ, HOPE Sch Nursing, Wuhan, Peoples R China; [Su, Wei] Lanzhou Univ, Sch Informat Sci & Engn, Lanzhou 730000, Peoples R China	Nevada System of Higher Education (NSHE); University of Nevada Reno; University of North Carolina; University of North Carolina Greensboro; University of North Carolina; East Carolina University; Wuhan University; Lanzhou University
35003	WOS:000302646600022	2012	Beyond R&D: What Design adds to a Modern Research University	Magee, CL; Leong, PK; Jin, C; Luo, JX; Frey, DD	[Magee, Christopher L.; Luo, Jianxi; Frey, Daniel D.] MIT, Engn Syst Div, Cambridge, MA 02139 USA; [Leong, Pey Kin] Singapore Univ Technol & Design, Singapore, Singapore; [Jin, Chen] Zhejiang Univ, Int Inst Design, Hangzhou, Zhejiang, Peoples R China; [Frey, Daniel D.] MIT, Dept Mech Engn, Cambridge, MA 02139 USA; [Jin, Chen] Zhejiang Univ, Undergrad Sch, Hangzhou, Zhejiang, Peoples R China	Massachusetts Institute of Technology (MIT); Singapore University of Technology & Design; Zhejiang University; Massachusetts Institute of Technology (MIT); Zhejiang University
35216	WOS:000303382100009	2012	A qualitative assessment of human cadavers embalmed by Thiel's method used in laparoscopic training for renal resection	Rai, BP; Tang, BJ; Eisma, R; Soames, RW; Wen, HT; Nabi, G	[Rai, Bhavan Prasad; Nabi, Ghulam] Univ Dundee, Dept Urol, Med Res Inst, Ninewells Hosp & Med Sch, Dundee DD1 9SY, Scotland; [Tang, Benjie] Univ Dundee, Ninewells Hosp & Med Sch, Inst Hlth Skills & Educ, Cuschieri Skills Ctr, Dundee DD1 9SY, Scotland; [Eisma, Roos; Soames, Roger W.] Univ Dundee, Coll Life Sci, Ctr Anat & Human Identificat, Dundee DD1 9SY, Scotland; [Wen, Haitao] Ningbo Univ, Ningbo Urol & Nephropathy Hosp, Dept Urol, Ningbo 315211, Zhejiang, Peoples R China	University of Dundee; University of Dundee; University of Dundee; Ningbo University
35467	WOS:000309920300024	2012	An empirical study on behavioural intention to reuse e-learning systems in rural China	Li, Y; Duan, YQ; Fu, ZT; Alford, P	[Duan, Yanqing] Univ Bedfordshire, Business & Management Res Inst, Luton LU1 3JU, Beds, England; [Li, Yan] China Agr Univ, Int Coll Beijing, Beijing 100094, Peoples R China; [Alford, Philip] Bournemouth Univ, Sch Tourism, Poole BH12 5BB, Dorset, England	University of Bedfordshire; China Agricultural University; Bournemouth University
37050	WOS:000303968800021	2012	The role of learning approaches in explaining the distinct learning behaviors presented by American and Chinese undergraduates in the classroom	Cheng, HY; Guan, SY	[Cheng, Hong-Yu] Zhejiang Univ, Coll Educ, Hangzhou 310028, Zhejiang, Peoples R China; [Guan, Shu-Yi] SUNY Albany, Sch Educ, Albany, NY 12222 USA	Zhejiang University; State University of New York (SUNY) System; University at Albany, SUNY
37171	WOS:000301831300007	2012	Factors affecting nursing students' intention to work with older people in China	Shen, J; Xiao, LD	[Xiao, Lily Dongxia] Flinders Univ S Australia, Sch Nursing & Midwifery, Adelaide, SA, Australia; [Shen, Jun] Chongqing Med Univ, Affiliated Hosp 1, Chongqing 400016, Peoples R China	Flinders University South Australia; Chongqing Medical University
37272	WOS:000217377600008	2012	An Investigation of the Use of Wikis in English Language Learning	Bin, Z; Xiang, CH; Jeaco, S	[Bin, Zou; Jeaco, Stephen] Xian Jiaotong Liverpool Univ, Suzhou, Peoples R China; [Xiang, Catherine Hua] London Sch Econ & Polit Sci, London, England	Xi'an Jiaotong-Liverpool University; University of London; London School Economics & Political Science
37725	WOS:000217188900005	2012	Status of Pharmacy Administration Education in China: A Survey of Undergraduate Curriculum and Faculty	Hu, M; Chang, F; Pu, J; Wu, P; Forgione, A; Jiang, XH	[Hu, Ming; Wu, Peng; Jiang, Xuehua] Sichuan Univ, West China Sch Pharm, Fac Clin Pharm & Pharm Adm, Chengdu, Sichuan, Peoples R China; [Chang, Feng; Forgione, Andrea] Univ Waterloo, Sch Pharm, Waterloo, ON, Canada; [Pu, Jian] Sichuan Univ, West China Hosp, Dept Sci & Technol, Chengdu, Sichuan, Peoples R China	Sichuan University; University of Waterloo; Sichuan University
38386	WOS:000303513500005	2012	A gendered point of view on the challenges of women academics in The People's Republic of China	Rhoads, RA; Gu, DY	[Rhoads, Robert A.; Gu, Diane Yu] Univ Calif Los Angeles, Grad Sch Educ & Informat Studies, Los Angeles, CA 90095 USA; [Rhoads, Robert A.] Renmin Univ, Beijing, Peoples R China; [Rhoads, Robert A.] Zhejiang Univ, Hangzhou 310003, Zhejiang, Peoples R China	University of California System; University of California Los Angeles; Renmin University of China; Zhejiang University
38428	WOS:000307873000011	2012	Innovation in the educational technology course for pre-service student teachers in East China Normal University	Yan, HB; Xiao, YM; Wang, QY	[Yan, Hanbing] E China Normal Univ, Modern Educ Technol Ctr, Coll Distance Educ, Shanghai 200062, Peoples R China; [Xiao, Yumin] E China Normal Univ, Sch Educ Sci, Shanghai 200062, Peoples R China; [Wang, Qiyun] Nanyang Technol Univ, Natl Inst Educ, Singapore 637616, Singapore	East China Normal University; East China Normal University; Nanyang Technological University; National Institute of Education (NIE) Singapore
38744	WOS:000307682600006	2012	Do teachers and students share similar beliefs about teaching and learning strategies?	Hu, B; Tian, LL	[Tian, Lili] Renmin Univ China, Sch Foreign Languages, Beijing 100872, Peoples R China; [Hu, Bo] Univ Oxford, Inst Chinese Studies, Oxford OX1 2JD, England	Renmin University of China; University of Oxford
40130	WOS:000409951400009	2012	Are They Connected? Exploring Academic and Social Networks Among MPA Students at a Chinese University	Chen, B; Wang, F; Song, JM	[Chen, Bin] CUNY, Baruch Coll, Sch Publ Affairs, New York, NY 10010 USA; [Wang, Feng; Song, Jianmin] Shanghai Univ Finance & Econ, Sch Publ Econ & Adm, Shanghai, Peoples R China	City University of New York (CUNY) System; Baruch College (CUNY); Shanghai University of Finance & Economics
41538	WOS:000300546800011	2012	Connections between Concepts Revealed by the Electronic Structure of Carbon Monoxide	Liu, Y; Liu, BH; Liu, Y; Drew, MGB	[Liu, Ying; Liu, Yue] Shenyang Normal Univ, Coll Chem & Life Sci, Shenyang 110034, Peoples R China; [Liu, Bihui] Washington Univ, Sch Engn & Appl Sci, St Louis, MO 63130 USA; [Drew, Michael G. B.] Univ Reading, Sch Chem, Reading RG6 6AD, Berks, England	Shenyang Normal University; Washington University (WUSTL); University of Reading
41722	WOS:000218819900006	2012	A Comparison of American and Chinese Students' Perceived Stress, Coping Styles, and Health Promotion Practices	Li, Y; Lindsey, BJ; Yin, XQ; Chen, W	[Li, Ying; Lindsey, Billie J.] Western Washington Univ, Dept Phys Educ Hlth & Recreat, Bellingham, WA 98225 USA; [Yin, Xiaoqin] Zhejiang Univ City Coll, Dept English, Hangzhou, Zhejiang, Peoples R China; [Chen, William] Univ Florida, Dept Hlth Educ & Behav, Gainesville, FL 32611 USA	Western Washington University; Hangzhou City University; State University System of Florida; University of Florida
42472	WOS:000318344200003	2013	The trajectory of learning in a teacher community of practice: a narrative inquiry of a language teacher's identity in the workplace	Liu, YC; Xu, YT	[Liu, Yongcan] Univ Cambridge, Fac Educ, Cambridge, England; [Liu, Yongcan] Univ Cambridge, Fac Educ, Language Educ Programme 2, Cambridge, England; [Xu, Yueting] Guangdong Univ Foreign Studies, Sch English & Educ, Guangzhou, Guangdong, Peoples R China	University of Cambridge; University of Cambridge; Guangdong University of Foreign Studies
42924	WOS:000328255800005	2013	Validation of a Survey for Graduate Teaching Assistants: Translating Theory to Practice	Zhu, JB; Li, Y; Cox, MF; London, J; Hahn, J; Ahn, B	[Zhu, Jiabin] Shanghai Jiao Tong Univ, Grad Sch Educ, Shanghai 200240, Peoples R China; [Li, Yi] Miami Univ, Ohios Evaluat & Assessment Ctr, Oxford, OH 45056 USA; [Cox, Monica F.; London, Jeremi; Ahn, Benjamin] Purdue Univ, Sch Engn Educ, W Lafayette, IN 47906 USA; [Hahn, Jeeyeon] Purdue Univ, Sch Aeronaut & Astronaut, W Lafayette, IN 47906 USA	Shanghai Jiao Tong University; University System of Ohio; Miami University; Purdue University System; Purdue University; Purdue University System; Purdue University
44540	WOS:000444125300002	2013	An Empirical Comparative Investigation of Operations Management Programmes: Demand, Content and Entrance Criteria within the Context of Internationalization	Wang, CB; Chen, XZ; Edgar, D; Zhao, Y	[Wang, Chengbo] Edge Hill Univ, Ormskirk, Lancs, England; [Chen, Xuezhong] Univ Jinan, Jinan, Shandong, Peoples R China; [Edgar, David] Glasgow Caledonian Univ, Glasglow, England; [Zhao, Yang] Tianjin Univ, Tianjin, Peoples R China	Edge Hill University; University of Jinan; Glasgow Caledonian University; Tianjin University
44574	WOS:000313779700004	2013	Patterns of computer-mediated interaction in small writing groups using wikis	Li, MM; Zhu, W	[Li, Mimi] Univ S Florida, Dept Secondary Educ, Tampa, FL 33620 USA; [Li, Mimi] Sichuan Normal Univ, Dept Fundamental Educ, Chengdu, Peoples R China; [Li, Mimi; Zhu, Wei] Univ S Florida, Dept World Languages, Tampa, FL USA	State University System of Florida; University of South Florida; Sichuan Normal University; State University System of Florida; University of South Florida
46475	WOS:000217241600008	2013	Pre-service teachers' beliefs about evaluation	He, QY; Valcke, M; Aelterman, A; Zhu, C	[He, Qiaoyan] Sichuan Normal Univ, Sch Educ Sci, Chengdu 610101, Sichuan, Peoples R China; [Valcke, Martin; Aelterman, Antonia; Zhu, Chang] Univ Ghent, Dept Educ Studies, B-9000 Ghent, Belgium	Sichuan Normal University; Ghent University
46999	WOS:000316654100007	2013	Medical Education Reform in Wuhan University, China: A Preliminary Report of an International Collaboration	Sherer, R; Dong, HM; Zhou, YF; Stern, S; Jiong, Y; Matlin, K; Yu, BP; Husain, AN; Morgan, I; Cooper, B; Juan, F; Mehta, S	[Sherer, Renslow; Dong, Hongmei; Stern, Scott; Morgan, Ivy; Cooper, Brian; Mehta, Sujata] Univ Chicago, Dept Med, Chicago, IL 60637 USA; [Zhou Yunfeng; Jiong, Yang; Yu Baoping; Juan, Feng] Wuhan Univ, Hlth Sci Ctr, Sch Med, Wuhan 430072, Peoples R China; [Matlin, Karl] Univ Chicago, Dept Surg, Chicago, IL 60637 USA; [Husain, Aliya N.] Univ Chicago, Dept Pathol, Chicago, IL 60637 USA	University of Chicago; Wuhan University; University of Chicago; University of Chicago
47875	WOS:000214872200007	2013	Investigating Regional Disparities of Preschool Education Development with Cluster Analysis in Mainland China	Hong, XM; Luo, L; Cui, FF	[Hong, Xiumin] Beijing Normal Univ, Beijing, Peoples R China; [Luo, Li] Univ Florida, Gainesville, FL 32611 USA; [Cui, Fangfang] China Rehabil Res Ctr Deaf Children, Beijing, Peoples R China	Beijing Normal University; State University System of Florida; University of Florida
47937	WOS:000323390000010	2013	Foreign language reading anxiety: Chinese as a foreign language in the United States	Zhao, AP; Dynia, J; Guo, Y	[Zhao, Aiping] Shandong Univ, Sch Foreign Languages, Jinan 250100, Peoples R China; [Dynia, Jaclyn] Ohio State Univ, Sch Teaching & Learning, Columbus, OH 43210 USA; [Guo, Ying] Univ Cincinnati, Sch Educ, Cincinnati, OH 45221 USA	Shandong University; University System of Ohio; Ohio State University; University System of Ohio; University of Cincinnati
48201	WOS:000218017300007	2013	A Customizable Language Learning Support System Using Ontology-Driven Engine	Wang, JY; Mendori, T; Xiong, J	[Wang, Jingyun; Mendori, Takahiko] Kochi Univ Technol, Kami, Japan; [Xiong, Juan] Xiamen Univ Technol, Fac Int Languages, Xiamen, Fujian, Peoples R China; [Mendori, Takahiko] Kochi Univ Technol, Sch Informat, Kami, Japan; [Wang, Jingyun] Kochi Univ Technol, Grad Sch Engn, Kami, Japan	Kochi University Technology; Xiamen University of Technology; Kochi University Technology; Kochi University Technology
48250	WOS:000323652700011	2013	How international students select offshore programs: the influence of image, attitude, subject norm, and perceived behavioral control	Li, JY; Liu, F; Rojas-Méndez, JI	[Li, Jianyao] Sun Yat Sen Univ, Sch Business, Guangzhou 510275, Guangdong, Peoples R China; [Liu, Fang] Univ Western Australia, Sch Business, Perth, WA 6009, Australia; [Rojas-Mendez, Jose I.] Carleton Univ, Sprott Sch Business, Ottawa, ON K1S 5B6, Canada	Sun Yat Sen University; University of Western Australia; Carleton University
48470	WOS:000443621700009	2013	Using Synchronous Technology to Enrich Student Learning	Wang, CX; Jaeger, D; Liu, JX; Guo, XN; Xie, N	[Wang, Charles Xiaoxue; Jaeger, David] Florida Gulf Coast Univ, Ft Myers, FL 33965 USA; [Liu, Jinxia; Guo, Xiaoning; Xie, Nan] Linyi Univ, Linyi, Shandong, Peoples R China	State University System of Florida; Florida Gulf Coast University; Linyi University
49023	WOS:000324569500004	2013	Young faculty job perceptions in the midst of Chinese higher education reform: the case of Zhejiang University	Li, Y; Li, J; Sun, Y	[Li, Yan] Zhejiang Univ, Coll Educ, Hangzhou 310003, Zhejiang, Peoples R China; [Li, Jessica] Univ Illinois, Dept Educ Policy Org & Leadership, Urbana, IL USA; [Sun, Ye] W Virginia Univ, Coll Curriculum Instruct & Literacy, Morgantown, WV 26506 USA	Zhejiang University; University of Illinois System; University of Illinois Urbana-Champaign; West Virginia University
49310	WOS:000319743700001	2013	Three Paradigms of Gifted Education: In Search of Conceptual Clarity in Research and Practice	Dai, DY; Chen, F	[Dai, David Yun] SUNY Albany, Div Educ Psychol & Methodol, Albany, NY 12222 USA; [Dai, David Yun; Chen, Fei] SUNY Albany, Albany, NY 12222 USA; [Dai, David Yun] E China Normal Univ, Shanghai 200062, Peoples R China; [Chen, Fei] SUNY Albany, Educ Psychol & Methodol Program, Albany, NY 12222 USA	State University of New York (SUNY) System; University at Albany, SUNY; State University of New York (SUNY) System; University at Albany, SUNY; East China Normal University; State University of New York (SUNY) System; University at Albany, SUNY
49458	WOS:000325600400012	2013	Finding our time: Predicting students' time management in online collaborative groupwork	Xu, JZ; Du, JX; Fan, XT	[Xu, Jianzhong] Mississippi State Univ, Dept Leadership & Fdn, Mississippi State, MS 39762 USA; [Du, Jianxia; Fan, Xitao] Univ Macau, Fac Educ, Macau, Peoples R China	Mississippi State University; University of Macau
49474	WOS:000414842400004	2013	International Cooperative Learning and Its Applicability to Teaching Tourism Geography: A Comparative Study of Chinese and American Undergraduates	Lai, K; Wang, SH	[Lai, Kun] Sun Yat Sen Univ, Guangzhou, Guangdong, Peoples R China; [Wang, Suosheng] Indiana Univ, Indianapolis, IN 46204 USA	Sun Yat Sen University; Indiana University System; Indiana University Indianapolis
49953	WOS:000327416100003	2013	SEXUAL COMMUNICATION, SAFER SEX SELF-EFFICACY, AND CONDOM USE AMONG YOUNG CHINESE MIGRANTS IN BEIJING, CHINA	Xiao, ZW; Li, XM; Lin, DH; Jiang, SL; Liu, YJ; Li, SM	[Xiao, Zhiwen] Univ Houston, Valenti Sch Commun, Houston, TX 77204 USA; [Li, Xiaoming] Wayne State Univ, Sch Med, Detroit, MI USA; [Lin, Danhua] Beijing Normal Univ, Inst Dev Psychol, Beijing 100875, Peoples R China; [Jiang, Shulin; Liu, Yingjie; Li, Shuming] Chaoyang Dist Ctr Dis Control & Prevent, Beijing, Peoples R China	University of Houston System; University of Houston; Wayne State University; Beijing Normal University
50027	WOS:000330119000002	2013	Design and assessment of a virtual platform for impulse voltage tests	Tao, JS; Wen, XS; Song, JZ	[Tao, Jinsong; Wen, Xishan] Wuhan Univ, Sch Elect Engn, Wuhan 430072, Hubei, Peoples R China; [Tao, Jinsong] Chongqing Univ, Coll Elect Engn, State Key Lab Power Transmiss Equipment & Syst Se, Chongqing, Peoples R China; [Song, Jingzhe] Columbia Univ, Dept Elect Engn, New York, NY 10027 USA	Wuhan University; Chongqing University; Columbia University
50188	WOS:000319113200003	2013	Assessment of Grade-Level Differences in Coping Behavior Among Adolescents Using Multidimensional Scaling Single-Ideal-Point Model	Ding, C; Yang, D	[Ding, Cody] Univ Missouri, St Louis, MO 63121 USA; [Yang, Dong] Southwest Univ, Sch Psychol, Ctr Mental Hlth, Chongqing, Peoples R China	University of Missouri System; University of Missouri Saint Louis; Southwest University - China
50570	WOS:000331786900019	2014	Cross-Cultural Comparison of Learning Style Preferences between American and Chinese Undergraduate Engineering Students	Fang, N; Zhao, XL	[Fang, Ning] Utah State Univ, Coll Engn, Dept Engn Educ, Logan, UT 84322 USA; [Zhao, Xiuli] Beijing Forestry Univ, Coll Engn, Dept Mech Engn, Beijing, Peoples R China	Utah System of Higher Education; Utah State University; Beijing Forestry University
